MANDT,PRCTR,DATBI,KOKRS,DATAB,ERSDA,USNAM,MERKMAL,ABTEI,VERAK,VERAK_USER,WAERS,NPRCTR,LAND1,ANRED,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,STRAS,PFACH,PSTLZ,PSTL2,SPRAS,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,DATLT,DRNAM,KHINR,BUKRS,VNAME,RECID,ETYPE,TXJCD,REGIO,KVEWE,KAPPL,KALSM,LOGSYSTEM,LOCK_IND,PCA_TEMPLATE,SEGMENT,/SIE/ASP_BUNIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,PC-0294,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0295,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0296,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0299,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0308,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0311,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0312,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0314,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0317,99991231,469X,20191001,20191023,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0318,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0319,99991231,469X,20191001,20191117,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPSTAT,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0320,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0321,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0324,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0326,99991231,469X,20191001,20191023,,,CLM,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEMG1,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0334,99991231,469X,20191001,20191224,,,,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0338,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02881,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0339,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02882,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0340,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0341,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0342,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0344,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0345,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0346,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02882,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0347,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02882,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0348,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02881,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0349,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02880,,,,,,,,,,,,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0350,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02882,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0351,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02883,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0352,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0353,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0354,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0356,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0357,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHP0SMO,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0358,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHP0SMO,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0359,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHP0SMO,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0360,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHP0SMO,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0361,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0362,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0363,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0364,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0365,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0366,99991231,469X,20191001,20200217,,,SMO TPE,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0367,99991231,469X,20191001,20200217,,,MO RC-BR CFO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0368,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0370,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0371,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0372,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0373,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0375,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0376,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO30,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0377,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO30,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0378,99991231,469X,20191001,20200217,,,CF RIC RH-BR,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO80,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0379,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0380,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0381,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0382,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0383,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0385,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0386,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0387,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0388,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0389,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0391,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHP3000,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0392,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0393,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0394,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0395,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0396,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0398,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0399,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0401,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0402,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0403,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0404,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0405,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0406,99991231,469X,20191001,20191024,,,CFA CA,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9704,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0407,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0408,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0409,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0410,99991231,469X,20191001,20191024,,,SIS IEH,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0411,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0412,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0413,99991231,469X,20191001,20191024,,,SIS SG,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0414,99991231,469X,20191001,20191024,,,SIS SG,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0415,99991231,469X,20191001,20191024,,,SIS SG,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0416,99991231,469X,20191001,20191024,,,SIS SG,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6210,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0417,99991231,469X,20191001,20191024,,,SIS,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6213,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0418,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0419,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0420,99991231,469X,20191001,20191024,,,SIS ES,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6213,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0421,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6213,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0422,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6213,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0423,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6211,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0424,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0425,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0426,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0427,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0428,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0429,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0430,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0431,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0432,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0433,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0434,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0435,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0436,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0437,99991231,469X,20191001,20191024,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0438,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0439,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0440,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0441,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
